x,tb,bb,cb,sb,db,ub,g,u,d,s,c,b, t                   
    6.3889555152E-03,    0.0000000000E+00,    3.3296214649E+01,    5.3379913047E+01,    6.7249747028E+01,    8.9571480197E+01,    8.6537211670E+01,    1.6041664422E+03,    1.1391707142E+02,    1.0679829673E+02,    6.7249747028E+01,    5.3379913047E+01,    3.3296214649E+01,   0.0000000000000000     
    6.5234845478E-03,    0.0000000000E+00,    3.2200892988E+01,    5.1709805139E+01,    6.5229155746E+01,    8.6997280599E+01,    8.4018820948E+01,    1.5514164349E+03,    1.1105574451E+02,    1.0405866052E+02,    6.5229155746E+01,    5.1709805139E+01,    3.2200892988E+01,   0.0000000000000000     
    6.6608462908E-03,    0.0000000000E+00,    3.1153283892E+01,    5.0108697948E+01,    6.3288946997E+01,    8.4520874398E+01,    8.1597554582E+01,    1.5009935149E+03,    1.0829741175E+02,    1.0141803387E+02,    6.3288946997E+01,    5.0108697948E+01,    3.1153283892E+01,   0.0000000000000000     
    6.8011003911E-03,    0.0000000000E+00,    3.0151528654E+01,    4.8574005464E+01,    6.1426183591E+01,    8.2138797074E+01,    7.9269947887E+01,    1.4528050961E+03,    1.0563849889E+02,    9.8872941411E+01,    6.1426183591E+01,    4.8574005464E+01,    3.0151528654E+01,   0.0000000000000000     
    6.9443077517E-03,    0.0000000000E+00,    2.9193228563E+01,    4.7102368829E+01,    5.9637033324E+01,    7.9846502484E+01,    7.7031461109E+01,    1.4067320462E+03,    1.0307429336E+02,    9.6418809140E+01,    5.9637033324E+01,    4.7102368829E+01,    2.9193228563E+01,   0.0000000000000000     
    7.0905305579E-03,    0.0000000000E+00,    2.8224066160E+01,    4.5616329043E+01,    5.7831991435E+01,    7.7536092477E+01,    7.4774822420E+01,    1.3600964300E+03,    1.0049145887E+02,    9.3946102564E+01,    5.7831991435E+01,    4.5616329043E+01,    2.8224066160E+01,   0.0000000000000000     
    7.2398323044E-03,    0.0000000000E+00,    2.7245148037E+01,    4.4117523886E+01,    5.6012998311E+01,    7.5209978828E+01,    7.2502408720E+01,    1.3129520537E+03,    9.7892590915E+01,    9.1457312634E+01,    5.6012998311E+01,    4.4117523886E+01,    2.7245148037E+01,   0.0000000000000000     
    7.3922778229E-03,    0.0000000000E+00,    2.6300298460E+01,    4.2668552958E+01,    5.4252472301E+01,    7.2955589142E+01,    7.0301103361E+01,    1.2674582293E+03,    9.5369632397E+01,    8.9041267792E+01,    5.4252472301E+01,    4.2668552958E+01,    2.6300298460E+01,   0.0000000000000000     
    7.5479333102E-03,    0.0000000000E+00,    2.5389869752E+01,    4.1269968792E+01,    5.2551092795E+01,    7.0773805370E+01,    6.8171763598E+01,    1.2236318218E+03,    9.2923563846E+01,    8.6698902866E+01,    5.2551092795E+01,    4.1269968792E+01,    2.5389869752E+01,   0.0000000000000000     
    7.7068663571E-03,    0.0000000000E+00,    2.4514032454E+01,    3.9922058916E+01,    5.0909228758E+01,    6.8665129402E+01,    6.6114869639E+01,    1.1814808796E+03,    9.0554961672E+01,    8.4430764889E+01,    5.0909228758E+01,    3.9922058916E+01,    2.4514032454E+01,   0.0000000000000000     
    7.8691459774E-03,    0.0000000000E+00,    2.3672752249E+01,    3.8624812018E+01,    4.9326898946E+01,    6.6629634106E+01,    6.4130476167E+01,    1.1410035157E+03,    8.8263945865E+01,    8.2236962942E+01,    4.9326898946E+01,    3.8624812018E+01,    2.3672752249E+01,   0.0000000000000000     
    8.0348426384E-03,    0.0000000000E+00,    2.2865764846E+01,    3.7377881140E+01,    4.7803728610E+01,    6.4666910052E+01,    6.2218159574E+01,    1.1021866914E+03,    8.6050123086E+01,    8.0117113566E+01,    4.7803728610E+01,    3.7377881140E+01,    2.2865764846E+01,   0.0000000000000000     
    8.2040282908E-03,    0.0000000000E+00,    2.2092548693E+01,    3.6180543648E+01,    4.6338902427E+01,    6.2776007576E+01,    6.0376960599E+01,    1.0650048933E+03,    8.3912524773E+01,    7.8070281408E+01,    4.6338902427E+01,    3.6180543648E+01,    2.2092548693E+01,   0.0000000000000000     
    8.3767764007E-03,    0.0000000000E+00,    2.1352295328E+01,    3.5031657777E+01,    4.4931113365E+01,    6.0955373848E+01,    5.8605322008E+01,    1.0294186974E+03,    8.1849539896E+01,    7.6094914720E+01,    4.4931113365E+01,    3.5031657777E+01,    2.1352295328E+01,   0.0000000000000000     
    8.5531619809E-03,    0.0000000000E+00,    2.0643877216E+01,    3.3929615441E+01,    4.3578507183E+01,    5.9202784541E+01,    5.6901020942E+01,    9.9537320980E+02,    7.9858841946E+01,    7.4188775336E+01,    4.3578507183E+01,    3.3929615441E+01,    2.0643877216E+01,   0.0000000000000000     
    8.7332616238E-03,    0.0000000000E+00,    1.9965812857E+01,    3.2872291069E+01,    4.2278622228E+01,    5.7515269720E+01,    5.5261095535E+01,    9.6279637706E+02,    7.7937309729E+01,    7.2348862714E+01,    4.2278622228E+01,    3.2872291069E+01,    1.9965812857E+01,   0.0000000000000000     
    8.9171535346E-03,    0.0000000000E+00,    1.9288340763E+01,    3.1816244036E+01,    4.0980525757E+01,    5.5830390094E+01,    5.3623638534E+01,    9.3024511134E+02,    7.6018459427E+01,    7.0511370044E+01,    4.0980525757E+01,    3.1816244036E+01,    1.9288340763E+01,   0.0000000000000000     
    9.1049175652E-03,    0.0000000000E+00,    1.8604137438E+01,    3.0750812687E+01,    3.9671740445E+01,    5.4132885943E+01,    5.1973506893E+01,    8.9736413879E+02,    7.4086074233E+01,    6.8660730102E+01,    3.9671740445E+01,    3.0750812687E+01,    1.8604137438E+01,   0.0000000000000000     
    9.2966352488E-03,    0.0000000000E+00,    1.7944325056E+01,    2.9721499781E+01,    3.8405679822E+01,    5.2488337028E+01,    5.0375685303E+01,    8.6566206491E+02,    7.2210067242E+01,    6.6864031480E+01,    3.8405679822E+01,    2.9721499781E+01,    1.7944325056E+01,   0.0000000000000000     
    9.4923898355E-03,    0.0000000000E+00,    1.7309132720E+01,    2.8728674719E+01,    3.7182806019E+01,    5.0897355853E+01,    4.8830763924E+01,    8.3514978104E+02,    7.0391130149E+01,    6.5121934258E+01,    3.7182806019E+01,    2.8728674719E+01,    1.7309132720E+01,   0.0000000000000000     
    9.6922663284E-03,    0.0000000000E+00,    1.6698657390E+01,    2.7772512061E+01,    3.6003351114E+01,    4.9360270511E+01,    4.7339051611E+01,    8.0583177909E+02,    6.8629649691E+01,    6.3434806421E+01,    3.6003351114E+01,    2.7772512061E+01,    1.6698657390E+01,   0.0000000000000000     
    9.8963515204E-03,    0.0000000000E+00,    1.6112847215E+01,    2.6852966805E+01,    3.4867287808E+01,    4.7877088244E+01,    4.5900539942E+01,    7.7770534535E+02,    6.6925668383E+01,    6.1802686251E+01,    3.4867287808E+01,    2.6852966805E+01,    1.6112847215E+01,   0.0000000000000000     
    1.0104734032E-02,    0.0000000000E+00,    1.5551483403E+01,    2.5969747492E+01,    3.3774297537E+01,    4.6447455793E+01,    4.4514864079E+01,    7.5075968358E+02,    6.5278841773E+01,    6.0225241403E+01,    3.3774297537E+01,    2.5969747492E+01,    1.5551483403E+01,   0.0000000000000000     
    1.0317504350E-02,    0.0000000000E+00,    1.5014160526E+01,    2.5122286972E+01,    3.2723735799E+01,    4.5070616287E+01,    4.3181260228E+01,    7.2497496211E+02,    6.3688391978E+01,    5.8701724402E+01,    3.2723735799E+01,    2.5122286972E+01,    1.5014160526E+01,   0.0000000000000000     
    1.0534754865E-02,    0.0000000000E+00,    1.4500265125E+01,    2.4309710660E+01,    3.1714594493E+01,    4.3745362414E+01,    4.1898519418E+01,    7.0032127904E+02,    6.2153057194E+01,    5.7230924301E+01,    3.1714594493E+01,    2.4309710660E+01,    1.4500265125E+01,   0.0000000000000000     
    1.0756579916E-02,    0.0000000000E+00,    1.4008952492E+01,    2.3530802075E+01,    3.0745461048E+01,    4.2469985592E+01,    4.0664937337E+01,    6.7675753943E+02,    6.0671036892E+01,    5.5811114197E+01,    3.0745461048E+01,    2.3530802075E+01,    1.4008952492E+01,   0.0000000000000000     
    1.0983075825E-02,    0.0000000000E+00,    1.3539121508E+01,    2.2783965485E+01,    2.9814474094E+01,    4.1242220830E+01,    3.9478259927E+01,    6.5423023781E+02,    5.9239932359E+01,    5.4439994297E+01,    2.9814474094E+01,    2.2783965485E+01,    1.3539121508E+01,   0.0000000000000000     
    1.1214340945E-02,    0.0000000000E+00,    1.3065418125E+01,    2.2031757966E+01,    2.8877355785E+01,    4.0007212552E+01,    3.8284293055E+01,    6.3151201743E+02,    5.7800768549E+01,    5.3061044040E+01,    2.8877355785E+01,    2.2031757966E+01,    1.3065418125E+01,   0.0000000000000000     
    1.1450475699E-02,    0.0000000000E+00,    1.2593099336E+01,    2.1281980235E+01,    2.7943362636E+01,    3.8776479840E+01,    3.7094395899E+01,    6.0885711147E+02,    5.6365975854E+01,    5.1686176379E+01,    2.7943362636E+01,    2.1281980235E+01,    1.2593099336E+01,   0.0000000000000000     
    1.1691582624E-02,    0.0000000000E+00,    1.2138271702E+01,    2.0558468219E+01,    2.7040724391E+01,    3.7585065272E+01,    3.5943160032E+01,    5.8704488010E+02,    5.4973290937E+01,    5.0351557663E+01,    2.7040724391E+01,    2.0558468219E+01,    1.2138271702E+01,   0.0000000000000000     
    1.1937766417E-02,    0.0000000000E+00,    1.1701041211E+01,    1.9861407287E+01,    2.6169685532E+01,    3.6433312773E+01,    3.4830907709E+01,    5.6608025306E+02,    5.3623121533E+01,    4.9057579839E+01,    2.6169685532E+01,    1.9861407287E+01,    1.1701041211E+01,   0.0000000000000000     
    1.2189133979E-02,    0.0000000000E+00,    1.1281412676E+01,    1.9190831893E+01,    2.5330311105E+01,    3.5321342610E+01,    3.3757740394E+01,    5.4596326905E+02,    5.2315634147E+01,    4.7804404362E+01,    2.5330311105E+01,    1.9190831893E+01,    1.1281412676E+01,   0.0000000000000000     
    1.2445794461E-02,    0.0000000000E+00,    1.0879277257E+01,    1.8546606838E+01,    2.4522464328E+01,    3.4249023288E+01,    3.2723511099E+01,    5.2668847307E+02,    5.1050723552E+01,    4.6591933034E+01,    2.4522464328E+01,    1.8546606838E+01,    1.0879277257E+01,   0.0000000000000000     
    1.2707859314E-02,    0.0000000000E+00,    1.0494398888E+01,    1.7928406884E+01,    2.3745782230E+01,    3.3215940992E+01,    3.1727794294E+01,    5.0824426141E+02,    4.9827979592E+01,    4.5419776277E+01,    2.3745782230E+01,    1.7928406884E+01,    1.0494398888E+01,   0.0000000000000000     
    1.2975442335E-02,    0.0000000000E+00,    1.0126399543E+01,    1.7335694621E+01,    2.2999649186E+01,    3.2221366363E+01,    3.0769853216E+01,    4.9061217010E+02,    4.8646651112E+01,    4.4287218650E+01,    2.2999649186E+01,    1.7335694621E+01,    1.0126399543E+01,   0.0000000000000000     
    1.3248659718E-02,    0.0000000000E+00,    9.7747432360E+00,    1.6767696423E+01,    2.2283168186E+01,    3.1264218441E+01,    2.9848604375E+01,    4.7376610267E+02,    4.7505606777E+01,    4.3193181401E+01,    2.2283168186E+01,    1.6767696423E+01,    9.7747432360E+00,   0.0000000000000000     
    1.3527630102E-02,    0.0000000000E+00,    9.4387186705E+00,    1.6223376383E+01,    2.1595129657E+01,    3.0343025524E+01,    2.8962579034E+01,    4.5767149263E+02,    4.6403292557E+01,    4.2136181824E+01,    2.1595129657E+01,    1.6223376383E+01,    9.4387186705E+00,   0.0000000000000000     
    1.3812474626E-02,    0.0000000000E+00,    9.1174204362E+00,    1.5701408046E+01,    2.0933977677E+01,    2.9455882740E+01,    2.8109881456E+01,    4.4228439561E+02,    4.5337685624E+01,    4.1114289192E+01,    2.0933977677E+01,    1.5701408046E+01,    9.1174204362E+00,   0.0000000000000000     
    1.4103316978E-02,    0.0000000000E+00,    8.7827135059E+00,    1.5159801212E+01,    2.0249763757E+01,    2.8540491831E+01,    2.7229030830E+01,    4.2624424136E+02,    4.4241508557E+01,    4.0063185294E+01,    2.0249763757E+01,    1.5159801212E+01,    8.7827135059E+00,   0.0000000000000000     
    1.4400283452E-02,    0.0000000000E+00,    8.4587521660E+00,    1.4634649934E+01,    1.9585462434E+01,    2.7650517579E+01,    2.6372958897E+01,    4.1071882071E+02,    4.3172777702E+01,    3.9038341174E+01,    1.9585462434E+01,    1.4634649934E+01,    8.4587521660E+00,   0.0000000000000000     
    1.4703502999E-02,    0.0000000000E+00,    8.1470098000E+00,    1.4128176800E+01,    1.8943738407E+01,    2.6789317671E+01,    2.5544963970E+01,    3.9577924672E+02,    4.2135152125E+01,    3.8043258953E+01,    1.8943738407E+01,    1.4128176800E+01,    8.1470098000E+00,   0.0000000000000000     
    1.5013107289E-02,    0.0000000000E+00,    7.8475287352E+00,    1.3640465759E+01,    1.8324709877E+01,    2.5957069597E+01,    2.4745207636E+01,    3.8142745247E+02,    4.1128852650E+01,    3.7078153784E+01,    1.8324709877E+01,    1.3640465759E+01,    7.8475287352E+00,   0.0000000000000000     
    1.5329230761E-02,    0.0000000000E+00,    7.5602769045E+00,    1.3171487774E+01,    1.7728358907E+01,    2.5153778276E+01,    2.3973682317E+01,    3.6766179220E+02,    4.0153911097E+01,    3.6143060342E+01,    1.7728358907E+01,    1.3171487774E+01,    7.5602769045E+00,   0.0000000000000000     
    1.5652010687E-02,    0.0000000000E+00,    7.2851388088E+00,    1.2721087006E+01,    1.7154514697E+01,    2.4379254730E+01,    2.3230190419E+01,    3.5447660697E+02,    3.9210146762E+01,    3.5237810346E+01,    1.7154514697E+01,    1.2721087006E+01,    7.2851388088E+00,   0.0000000000000000     
    1.5981587227E-02,    0.0000000000E+00,    7.0219056970E+00,    1.2288965798E+01,    1.6602835400E+01,    2.3633092882E+01,    2.2514321656E+01,    3.4186175274E+02,    3.8297140839E+01,    3.4362008120E+01,    1.6602835400E+01,    1.2288965798E+01,    7.0219056970E+00,   0.0000000000000000     
    1.6318103495E-02,    0.0000000000E+00,    6.7702649028E+00,    1.1874668366E+01,    1.6072788372E+01,    2.2914644364E+01,    2.1825428419E+01,    3.2980208782E+02,    3.7414208632E+01,    3.3515004028E+01,    1.6072788372E+01,    1.1874668366E+01,    6.7702649028E+00,   0.0000000000000000     
    1.6661705618E-02,    0.0000000000E+00,    6.5297882749E+00,    1.1477563103E+01,    1.5563628736E+01,    2.2222991164E+01,    2.1162599038E+01,    3.1827691691E+02,    3.6560369381E+01,    3.2695865645E+01,    1.5563628736E+01,    1.1477563103E+01,    6.5297882749E+00,   0.0000000000000000     
    1.7012542799E-02,    0.0000000000E+00,    6.2999196318E+00,    1.1096823386E+01,    1.5074376134E+01,    2.1556915967E+01,    2.0524628789E+01,    3.0725938821E+02,    3.5734313533E+01,    3.1903346475E+01,    1.5074376134E+01,    1.1096823386E+01,    6.2999196318E+00,   0.0000000000000000     
    1.7370767381E-02,    0.0000000000E+00,    6.0699842467E+00,    1.0716189001E+01,    1.4585391577E+01,    2.0891446320E+01,    1.9887072729E+01,    2.9623572471E+02,    3.4908541068E+01,    3.1111149285E+01,    1.4585391577E+01,    1.0716189001E+01,    6.0699842467E+00,   0.0000000000000000     
    1.7736534920E-02,    0.0000000000E+00,    5.8415060821E+00,    1.0338006498E+01,    1.4099531422E+01,    2.0230250434E+01,    1.9253505336E+01,    2.8527918857E+02,    3.4087131392E+01,    3.0323183037E+01,    1.4099531422E+01,    1.0338006498E+01,    5.8415060821E+00,   0.0000000000000000     
    1.8110004242E-02,    0.0000000000E+00,    5.6217311470E+00,    9.9733503062E+00,    1.3630203942E+01,    1.9590431099E+01,    1.8640644211E+01,    2.7473840928E+02,    3.3288977554E+01,    2.9557526443E+01,    1.3630203942E+01,    9.9733503062E+00,    5.6217311470E+00,   0.0000000000000000     
    1.8491337520E-02,    0.0000000000E+00,    5.4106579662E+00,    9.6222402354E+00,    1.3177452667E+01,    1.8972075671E+01,    1.8048560399E+01,    2.6461325731E+02,    3.2514212971E+01,    2.8814315168E+01,    1.3177452667E+01,    9.6222402354E+00,    5.4106579662E+00,   0.0000000000000000     
    1.8880700342E-02,    0.0000000000E+00,    5.2082281545E+00,    9.2846091464E+00,    1.2741215956E+01,    1.8375137602E+01,    1.7477193900E+01,    2.5490087454E+02,    3.1762824401E+01,    2.8093545169E+01,    1.2741215956E+01,    9.2846091464E+00,    5.2082281545E+00,   0.0000000000000000     
    1.9278261781E-02,    0.0000000000E+00,    5.0143196362E+00,    8.9602924924E+00,    1.2321314267E+01,    1.7799420080E+01,    1.6926337718E+01,    2.4559534932E+02,    3.1034633828E+01,    2.7395055406E+01,    1.2321314267E+01,    8.9602924924E+00,    5.0143196362E+00,   0.0000000000000000     
    1.9684194473E-02,    0.0000000000E+00,    4.8287392797E+00,    8.6490169574E+00,    1.1917436316E+01,    1.7244558256E+01,    1.6395620531E+01,    2.3668736359E+02,    3.0329278769E+01,    2.6718509046E+01,    1.1917436316E+01,    8.6490169574E+00,    4.8287392797E+00,   0.0000000000000000     
    2.0098674685E-02,    0.0000000000E+00,    4.6512149036E+00,    8.3503881227E+00,    1.1529124049E+01,    1.6709999929E+01,    1.5884487868E+01,    2.2816380985E+02,    2.9646190884E+01,    2.6063373040E+01,    1.1529124049E+01,    8.3503881227E+00,    4.6512149036E+00,   0.0000000000000000     
    2.0521882400E-02,    0.0000000000E+00,    4.4813866066E+00,    8.0638770871E+00,    1.1155756339E+01,    1.6194984601E+01,    1.5392181688E+01,    2.2000737574E+02,    2.8984572749E+01,    2.5428895957E+01,    1.1155756339E+01,    8.0638770871E+00,    4.4813866066E+00,   0.0000000000000000     
    2.0954001387E-02,    0.0000000000E+00,    4.3187973715E+00,    7.7888059625E+00,    1.0796531308E+01,    1.5698520750E+01,    1.4917718235E+01,    2.1219609386E+02,    2.8343372672E+01,    2.4814083938E+01,    1.0796531308E+01,    7.7888059625E+00,    4.3187973715E+00,   0.0000000000000000     
    2.1395219287E-02,    0.0000000000E+00,    4.1559095337E+00,    7.5137697635E+00,    1.0437750299E+01,    1.5203325109E+01,    1.4444108471E+01,    2.0436809264E+02,    2.7703843401E+01,    2.4201106509E+01,    1.0437750299E+01,    7.5137697635E+00,    4.1559095337E+00,   0.0000000000000000     
    2.1845727691E-02,    0.0000000000E+00,    3.9920014660E+00,    7.2376851093E+00,    1.0078119869E+01,    1.4707778502E+01,    1.3969755095E+01,    1.9648871895E+02,    2.7064243115E+01,    2.3588311912E+01,    1.0078119869E+01,    7.2376851093E+00,    3.9920014660E+00,   0.0000000000000000     
    2.2305722225E-02,    0.0000000000E+00,    3.8338448807E+00,    6.9708157654E+00,    9.7299842644E+00,    1.4227481931E+01,    1.3509981638E+01,    1.8888305365E+02,    2.6441524542E+01,    2.2991834073E+01,    9.7299842644E+00,    6.9708157654E+00,    3.8338448807E+00,   0.0000000000000000     
