x,tb,bb,cb,sb,db,ub,g,u,d,s,c,b, t                   
    4.4684684685E-01,    0.0000000000E+00,    0.0000000000E+00,    7.2067208352E-04,    7.2611581813E-03,    1.7163595107E-02,    1.6980166804E-02,    1.5600332382E-01,    8.8468250397E-01,    2.9600780666E-01,    7.2611581813E-03,    7.2067208352E-04,    0.0000000000E+00,   0.0000000000000000     
    4.5000000000E-01,    0.0000000000E+00,    0.0000000000E+00,    6.8478632677E-04,    6.9934676932E-03,    1.6538256601E-02,    1.6374716838E-02,    1.4948721760E-01,    8.6813658576E-01,    2.8835823135E-01,    6.9934676932E-03,    6.8478632677E-04,    0.0000000000E+00,   0.0000000000000000     
    4.5315315315E-01,    0.0000000000E+00,    0.0000000000E+00,    6.5059541226E-04,    6.7349097113E-03,    1.5934309590E-02,    1.5788453527E-02,    1.4322339574E-01,    8.5181439590E-01,    2.8085946837E-01,    6.7349097113E-03,    6.5059541226E-04,    0.0000000000E+00,   0.0000000000000000     
    4.5630630631E-01,    0.0000000000E+00,    0.0000000000E+00,    6.1797944192E-04,    6.4850295348E-03,    1.5350567595E-02,    1.5220646390E-02,    1.3719834705E-01,    8.3571338709E-01,    2.7350880643E-01,    6.4850295348E-03,    6.1797944192E-04,    0.0000000000E+00,   0.0000000000000000     
    4.5945945946E-01,    0.0000000000E+00,    0.0000000000E+00,    5.8678987092E-04,    6.2432762811E-03,    1.4785567714E-02,    1.4670444708E-02,    1.3139571947E-01,    8.1983075558E-01,    2.6630318953E-01,    6.2432762811E-03,    5.8678987092E-04,    0.0000000000E+00,   0.0000000000000000     
    4.6261261261E-01,    0.0000000000E+00,    0.0000000000E+00,    5.5707829109E-04,    6.0097710318E-03,    1.4239778251E-02,    1.4137837789E-02,    1.2581900821E-01,    8.0416548933E-01,    2.5924197005E-01,    6.0097710318E-03,    5.5707829109E-04,    0.0000000000E+00,   0.0000000000000000     
    4.6576576577E-01,    0.0000000000E+00,    0.0000000000E+00,    5.2878426423E-04,    5.7842587247E-03,    1.3712586483E-02,    1.3622344722E-02,    1.2046059862E-01,    7.8871557336E-01,    2.5232315224E-01,    5.7842587247E-03,    5.2878426423E-04,    0.0000000000E+00,   0.0000000000000000     
    4.6891891892E-01,    0.0000000000E+00,    0.0000000000E+00,    5.0184735213E-04,    5.5664842974E-03,    1.3203379689E-02,    1.3123484596E-02,    1.1531287607E-01,    7.7347899268E-01,    2.4554474036E-01,    5.5664842974E-03,    5.0184735213E-04,    0.0000000000E+00,   0.0000000000000000     
    4.7207207207E-01,    0.0000000000E+00,    0.0000000000E+00,    4.7620711659E-04,    5.3561926876E-03,    1.2711545144E-02,    1.2640776498E-02,    1.1036822591E-01,    7.5845373232E-01,    2.3890473866E-01,    5.3561926876E-03,    4.7620711659E-04,    0.0000000000E+00,   0.0000000000000000     
    4.7522522523E-01,    0.0000000000E+00,    0.0000000000E+00,    4.5180311943E-04,    5.1531288331E-03,    1.2236470126E-02,    1.2173739518E-02,    1.0561903348E-01,    7.4363777730E-01,    2.3240115137E-01,    5.1531288331E-03,    4.5180311943E-04,    0.0000000000E+00,   0.0000000000000000     
    4.7837837838E-01,    0.0000000000E+00,    0.0000000000E+00,    4.2851690142E-04,    4.9568380145E-03,    1.1777012472E-02,    1.1721600249E-02,    1.0105165205E-01,    7.2902861950E-01,    2.2603137224E-01,    4.9568380145E-03,    4.2851690142E-04,    0.0000000000E+00,   0.0000000000000000     
    4.8153153153E-01,    0.0000000000E+00,    0.0000000000E+00,    4.0629285537E-04,    4.7670817937E-03,    1.1332603543E-02,    1.1283902134E-02,    9.6658969228E-02,    7.1462428499E-01,    2.1979345633E-01,    4.7670817937E-03,    4.0629285537E-04,    0.0000000000E+00,   0.0000000000000000     
    4.8468468468E-01,    0.0000000000E+00,    0.0000000000E+00,    3.8514652831E-04,    4.5838665821E-03,    1.0903323978E-02,    1.0860547316E-02,    9.2441270087E-02,    7.0042340462E-01,    2.1368620745E-01,    4.5838665821E-03,    3.8514652831E-04,    0.0000000000E+00,   0.0000000000000000     
    4.8783783784E-01,    0.0000000000E+00,    0.0000000000E+00,    3.6503297097E-04,    4.4069906168E-03,    1.0488702390E-02,    1.0451132965E-02,    8.8392550272E-02,    6.8642409502E-01,    2.0770779283E-01,    4.4069906168E-03,    3.6503297097E-04,    0.0000000000E+00,   0.0000000000000000     
    4.9099099099E-01,    0.0000000000E+00,    0.0000000000E+00,    3.4590723407E-04,    4.2362521344E-03,    1.0088267392E-02,    1.0055256252E-02,    8.4506805427E-02,    6.7262447287E-01,    2.0185637969E-01,    4.2362521344E-03,    3.4590723407E-04,    0.0000000000E+00,   0.0000000000000000     
    4.9414414414E-01,    0.0000000000E+00,    0.0000000000E+00,    3.2772436833E-04,    4.0714493720E-03,    9.7015475978E-03,    9.6725143488E-03,    8.0778031196E-02,    6.5902265483E-01,    1.9613013526E-01,    4.0714493720E-03,    3.2772436833E-04,    0.0000000000E+00,   0.0000000000000000     
    4.9729729730E-01,    0.0000000000E+00,    0.0000000000E+00,    3.1043942449E-04,    3.9123805664E-03,    9.3280716194E-03,    9.3025044252E-03,    7.7200223221E-02,    6.4561675755E-01,    1.9052722677E-01,    3.9123805664E-03,    3.1043942449E-04,    0.0000000000E+00,   0.0000000000000000     
    5.0045045045E-01,    0.0000000000E+00,    0.0000000000E+00,    2.9394727179E-04,    3.7586290535E-03,    8.9668291469E-03,    8.9444665582E-03,    7.3760780474E-02,    6.3240426568E-01,    1.8504522550E-01,    3.7586290535E-03,    2.9394727179E-04,    0.0000000000E+00,   0.0000000000000000     
    5.0360360360E-01,    0.0000000000E+00,    0.0000000000E+00,    2.7824071911E-04,    3.6101279001E-03,    8.6176869163E-03,    8.5982219610E-03,    7.0457837383E-02,    6.1938369242E-01,    1.7968267258E-01,    3.6101279001E-03,    2.7824071911E-04,    0.0000000000E+00,   0.0000000000000000     
    5.0675675676E-01,    0.0000000000E+00,    0.0000000000E+00,    2.6331644671E-04,    3.4668239971E-03,    8.2805463323E-03,    8.2636148182E-03,    6.7289952732E-02,    6.0655359160E-01,    1.7443814749E-01,    3.4668239971E-03,    2.6331644671E-04,    0.0000000000E+00,   0.0000000000000000     
    5.0990990991E-01,    0.0000000000E+00,    0.0000000000E+00,    2.4914113152E-04,    3.3285570973E-03,    7.9550401202E-03,    7.9403112859E-03,    6.4252396548E-02,    5.9391220197E-01,    1.6930993257E-01,    3.3285570973E-03,    2.4914113152E-04,    0.0000000000E+00,   0.0000000000000000     
    5.1306306306E-01,    0.0000000000E+00,    0.0000000000E+00,    2.3568145047E-04,    3.1951669534E-03,    7.6408010055E-03,    7.6279775203E-03,    6.1340438859E-02,    5.8145776229E-01,    1.6429631020E-01,    3.1951669534E-03,    2.3568145047E-04,    0.0000000000E+00,   0.0000000000000000     
    5.1621621622E-01,    0.0000000000E+00,    0.0000000000E+00,    2.2290408049E-04,    3.0664933178E-03,    7.3374617134E-03,    7.3262796776E-03,    5.8549349691E-02,    5.6918851132E-01,    1.5939556272E-01,    3.0664933178E-03,    2.2290408049E-04,    0.0000000000E+00,   0.0000000000000000     
    5.1936936937E-01,    0.0000000000E+00,    0.0000000000E+00,    2.1077569850E-04,    2.9423759434E-03,    7.0446549695E-03,    7.0348839139E-03,    5.5874399073E-02,    5.5710268780E-01,    1.5460597251E-01,    2.9423759434E-03,    2.1077569850E-04,    0.0000000000E+00,   0.0000000000000000     
    5.2252252252E-01,    0.0000000000E+00,    0.0000000000E+00,    1.9920942094E-04,    2.8224534245E-03,    6.7615374136E-03,    6.7530889796E-03,    5.3304596426E-02,    5.4519795212E-01,    1.4992519947E-01,    2.8224534245E-03,    1.9920942094E-04,    0.0000000000E+00,   0.0000000000000000     
    5.2567567568E-01,    0.0000000000E+00,    0.0000000000E+00,    1.8821849065E-04,    2.7067404023E-03,    6.4881556837E-03,    6.4808804565E-03,    5.0840654799E-02,    5.3347304588E-01,    1.4535206713E-01,    2.7067404023E-03,    1.8821849065E-04,    0.0000000000E+00,   0.0000000000000000     
    5.2882882883E-01,    0.0000000000E+00,    0.0000000000E+00,    1.7779187334E-04,    2.5951603399E-03,    6.2243406242E-03,    6.2180773937E-03,    4.8480449516E-02,    5.2192644851E-01,    1.4088511687E-01,    2.5951603399E-03,    1.7779187334E-04,    0.0000000000E+00,   0.0000000000000000     
    5.3198198198E-01,    0.0000000000E+00,    0.0000000000E+00,    1.6790482637E-04,    2.4875852157E-03,    5.9698012299E-03,    5.9644048061E-03,    4.6220253559E-02,    5.1055649144E-01,    1.3652273075E-01,    2.4875852157E-03,    1.6790482637E-04,    0.0000000000E+00,   0.0000000000000000     
    5.3513513514E-01,    0.0000000000E+00,    0.0000000000E+00,    1.5853260708E-04,    2.3838870080E-03,    5.7242464952E-03,    5.7195877084E-03,    4.4056339908E-02,    4.9936150607E-01,    1.3226329086E-01,    2.3838870080E-03,    1.5853260708E-04,    0.0000000000E+00,   0.0000000000000000     
    5.3828828829E-01,    0.0000000000E+00,    0.0000000000E+00,    1.4965047284E-04,    2.2839376951E-03,    5.4873854149E-03,    5.4833511155E-03,    4.1984981543E-02,    4.8833982381E-01,    1.2810517926E-01,    2.2839376951E-03,    1.4965047284E-04,    0.0000000000E+00,   0.0000000000000000     
    5.4144144144E-01,    0.0000000000E+00,    0.0000000000E+00,    1.4123368101E-04,    2.1876092555E-03,    5.2589269835E-03,    5.2554200423E-03,    4.0002451444E-02,    4.7748977608E-01,    1.2404677804E-01,    2.1876092555E-03,    1.4123368101E-04,    0.0000000000E+00,   0.0000000000000000     
    5.4459459459E-01,    0.0000000000E+00,    0.0000000000E+00,    1.3321173981E-04,    2.0945952743E-03,    5.0381708015E-03,    5.0351732807E-03,    3.8099389446E-02,    4.6680911030E-01,    1.2008586824E-01,    2.0945952743E-03,    1.3321173981E-04,    0.0000000000E+00,   0.0000000000000000     
    5.4774774775E-01,    0.0000000000E+00,    0.0000000000E+00,    1.2560504562E-04,    2.0049437440E-03,    4.8252297982E-03,    4.8226774513E-03,    3.6277626553E-02,    4.5629673408E-01,    1.1622142494E-01,    2.0049437440E-03,    1.2560504562E-04,    0.0000000000E+00,   0.0000000000000000     
    5.5090090090E-01,    0.0000000000E+00,    0.0000000000E+00,    1.1840172607E-04,    1.9185768291E-03,    4.6199281399E-03,    4.6177549693E-03,    3.4535020475E-02,    4.4595114312E-01,    1.1245199931E-01,    1.9185768291E-03,    1.1840172607E-04,    0.0000000000E+00,   0.0000000000000000     
    5.5405405405E-01,    0.0000000000E+00,    0.0000000000E+00,    1.1158361073E-04,    1.8353921352E-03,    4.4220336338E-03,    4.4201805870E-03,    3.2868653436E-02,    4.3577075273E-01,    1.0877605975E-01,    1.8353921352E-03,    1.1158361073E-04,    0.0000000000E+00,   0.0000000000000000     
    5.5720720721E-01,    0.0000000000E+00,    0.0000000000E+00,    1.0513252915E-04,    1.7552872683E-03,    4.2313140869E-03,    4.2297290567E-03,    3.1275607658E-02,    4.2575397820E-01,    1.0519207469E-01,    1.7552872683E-03,    1.0513252915E-04,    0.0000000000E+00,   0.0000000000000000     
    5.6036036036E-01,    0.0000000000E+00,    0.0000000000E+00,    9.9030310879E-05,    1.6781598342E-03,    4.0475373064E-03,    4.0461751307E-03,    2.9752965365E-02,    4.1589923484E-01,    1.0169851255E-01,    1.6781598342E-03,    9.9030310879E-05,    0.0000000000E+00,   0.0000000000000000     
    5.6351351351E-01,    0.0000000000E+00,    0.0000000000E+00,    9.3258785473E-05,    1.6039074386E-03,    3.8704710992E-03,    3.8692935613E-03,    2.8297808779E-02,    4.0620493797E-01,    9.8293841723E-02,    1.6039074386E-03,    9.3258785473E-05,    0.0000000000E+00,   0.0000000000000000     
    5.6666666667E-01,    0.0000000000E+00,    0.0000000000E+00,    8.7763547614E-05,    1.5322782192E-03,    3.6995485835E-03,    3.6985549926E-03,    2.6902491284E-02,    3.9666902896E-01,    9.4976006081E-02,    1.5322782192E-03,    8.7763547614E-05,    0.0000000000E+00,   0.0000000000000000     
    5.6981981982E-01,    0.0000000000E+00,    0.0000000000E+00,    8.2563821266E-05,    1.4633240330E-03,    3.5348829655E-03,    3.5340480167E-03,    2.5568975267E-02,    3.8729041220E-01,    9.1744015384E-02,    1.4633240330E-03,    8.2563821266E-05,    0.0000000000E+00,   0.0000000000000000     
    5.7297297297E-01,    0.0000000000E+00,    0.0000000000E+00,    7.7649677461E-05,    1.3969764820E-03,    3.3763181761E-03,    3.3756165542E-03,    2.4295418505E-02,    3.7806761079E-01,    8.8596457358E-02,    1.3969764820E-03,    7.7649677461E-05,    0.0000000000E+00,   0.0000000000000000     
    5.7612612613E-01,    0.0000000000E+00,    0.0000000000E+00,    7.3007884182E-05,    1.3331535429E-03,    3.2236676369E-03,    3.2230768039E-03,    2.3079547711E-02,    3.6899910463E-01,    8.5531871911E-02,    1.3331535429E-03,    7.3007884182E-05,    0.0000000000E+00,   0.0000000000000000     
    5.7927927928E-01,    0.0000000000E+00,    0.0000000000E+00,    6.8625209409E-05,    1.2717731924E-03,    3.0767447696E-03,    3.0762449648E-03,    2.1919089599E-02,    3.6008337361E-01,    8.2548798952E-02,    1.2717731924E-03,    6.8625209409E-05,    0.0000000000E+00,   0.0000000000000000     
    5.8243243243E-01,    0.0000000000E+00,    0.0000000000E+00,    6.4488421123E-05,    1.2127534073E-03,    2.9353629958E-03,    2.9349372360E-03,    2.0811770881E-02,    3.5131889763E-01,    7.9645778390E-02,    1.2127534073E-03,    6.4488421123E-05,    0.0000000000E+00,   0.0000000000000000     
    5.8558558559E-01,    0.0000000000E+00,    0.0000000000E+00,    6.0584287306E-05,    1.1560121644E-03,    2.7993357372E-03,    2.7989698165E-03,    1.9755318269E-02,    3.4270415659E-01,    7.6821350131E-02,    1.1560121644E-03,    6.0584287306E-05,    0.0000000000E+00,   0.0000000000000000     
    5.8873873874E-01,    0.0000000000E+00,    0.0000000000E+00,    5.6872328162E-05,    1.1013476825E-03,    2.6682118895E-03,    2.6679069132E-03,    1.8743648793E-02,    3.3423724506E-01,    7.4073446017E-02,    1.1013476825E-03,    5.6872328162E-05,    0.0000000000E+00,   0.0000000000000000     
    5.9189189189E-01,    0.0000000000E+00,    0.0000000000E+00,    5.3367226385E-05,    1.0488006277E-03,    2.5420758749E-03,    2.5418228851E-03,    1.7778392098E-02,    3.2591703768E-01,    7.1401228908E-02,    1.0488006277E-03,    5.3367226385E-05,    0.0000000000E+00,   0.0000000000000000     
    5.9504504505E-01,    0.0000000000E+00,    0.0000000000E+00,    5.0062088814E-05,    9.9831683671E-04,    2.4208026537E-03,    2.4205925539E-03,    1.6858161173E-02,    3.1774210400E-01,    6.8803380172E-02,    9.9831683671E-04,    5.0062088814E-05,    0.0000000000E+00,   0.0000000000000000     
    5.9819819820E-01,    0.0000000000E+00,    0.0000000000E+00,    4.6947372392E-05,    9.4983049990E-04,    2.3042414607E-03,    2.3040662347E-03,    1.5981198506E-02,    3.0971097607E-01,    6.6278522040E-02,    9.4983049990E-04,    4.6947372392E-05,    0.0000000000E+00,   0.0000000000000000     
    6.0135135135E-01,    0.0000000000E+00,    0.0000000000E+00,    4.4013534063E-05,    9.0327580751E-04,    2.1922415306E-03,    2.1920942427E-03,    1.5145746588E-02,    3.0182218596E-01,    6.3825276745E-02,    9.0327580751E-04,    4.4013534063E-05,    0.0000000000E+00,   0.0000000000000000     
    6.0450450450E-01,    0.0000000000E+00,    0.0000000000E+00,    4.1251030771E-05,    8.5858694983E-04,    2.0846520979E-03,    2.0845268931E-03,    1.4350047909E-02,    2.9407426573E-01,    6.1442266520E-02,    8.5858694983E-04,    4.1251030771E-05,    0.0000000000E+00,   0.0000000000000000     
    6.0765765766E-01,    0.0000000000E+00,    0.0000000000E+00,    3.8650319460E-05,    8.1569811712E-04,    1.9813223975E-03,    1.9812145008E-03,    1.3592344959E-02,    2.8646574744E-01,    5.9128113596E-02,    8.1569811712E-04,    3.8650319460E-05,    0.0000000000E+00,   0.0000000000000000     
    6.1081081081E-01,    0.0000000000E+00,    0.0000000000E+00,    3.6182349338E-05,    7.7445116776E-04,    1.8818971484E-03,    1.8818082206E-03,    1.2867968909E-02,    2.7899484500E-01,    5.6880868181E-02,    7.7445116776E-04,    3.6182349338E-05,    0.0000000000E+00,   0.0000000000000000     
    6.1396396396E-01,    0.0000000000E+00,    0.0000000000E+00,    3.3856377250E-05,    7.3486927367E-04,    1.7864226800E-03,    1.7863503017E-03,    1.2177967932E-02,    2.7166039708E-01,    5.4699703777E-02,    7.3486927367E-04,    3.3856377250E-05,    0.0000000000E+00,   0.0000000000000000     
    6.1711711712E-01,    0.0000000000E+00,    0.0000000000E+00,    3.1668631815E-05,    6.9691394297E-04,    1.6948087364E-03,    1.6947499838E-03,    1.1521445876E-02,    2.6446102987E-01,    5.2583411858E-02,    6.9691394297E-04,    3.1668631815E-05,    0.0000000000E+00,   0.0000000000000000     
    6.2027027027E-01,    0.0000000000E+00,    0.0000000000E+00,    2.9612307988E-05,    6.6053232520E-04,    1.6069332569E-03,    1.6068855352E-03,    1.0897053851E-02,    2.5739532010E-01,    5.0530694941E-02,    6.6053232520E-04,    2.9612307988E-05,    0.0000000000E+00,   0.0000000000000000     
    6.2342342342E-01,    0.0000000000E+00,    0.0000000000E+00,    2.7680600723E-05,    6.2567156986E-04,    1.5226741811E-03,    1.5226352243E-03,    1.0303442964E-02,    2.5046184447E-01,    4.8540255547E-02,    6.2567156986E-04,    2.7680600723E-05,    0.0000000000E+00,   0.0000000000000000     
    6.2657657658E-01,    0.0000000000E+00,    0.0000000000E+00,    2.5866704974E-05,    5.9227882648E-04,    1.4419094484E-03,    1.4418773194E-03,    9.7392643230E-03,    2.4365917971E-01,    4.6610796194E-02,    5.9227882648E-04,    2.5866704974E-05,    0.0000000000E+00,   0.0000000000000000     
    6.2972972973E-01,    0.0000000000E+00,    0.0000000000E+00,    2.4163815695E-05,    5.6030124459E-04,    1.3645169984E-03,    1.3644900888E-03,    9.2031690373E-03,    2.3698590253E-01,    4.4741019399E-02,    5.6030124459E-04,    2.4163815695E-05,    0.0000000000E+00,   0.0000000000000000     
    6.3288288288E-01,    0.0000000000E+00,    0.0000000000E+00,    2.2552296656E-05,    5.2961977060E-04,    1.2902281616E-03,    1.2902064511E-03,    8.6917445417E-03,    2.3044033315E-01,    4.2929068162E-02,    5.2961977060E-04,    2.2552296656E-05,    0.0000000000E+00,   0.0000000000000000     
    6.3603603604E-01,    0.0000000000E+00,    0.0000000000E+00,    2.1035828738E-05,    5.0023565667E-04,    1.2190406895E-03,    1.2190234577E-03,    8.2053284235E-03,    2.2402125790E-01,    4.1174102254E-02,    5.0023565667E-04,    2.1035828738E-05,    0.0000000000E+00,   0.0000000000000000     
    6.3918918919E-01,    0.0000000000E+00,    0.0000000000E+00,    1.9613525554E-05,    4.7212658992E-04,    1.1509001482E-03,    1.1508864223E-03,    7.7435237042E-03,    2.1772737182E-01,    3.9475082284E-02,    4.7212658992E-04,    1.9613525554E-05,    0.0000000000E+00,   0.0000000000000000     
    6.4234234234E-01,    0.0000000000E+00,    0.0000000000E+00,    1.8280597453E-05,    4.4525011838E-04,    1.0857075050E-03,    1.0856964433E-03,    7.3053056336E-03,    2.1155729191E-01,    3.7830798655E-02,    4.4525011838E-04,    1.8280597453E-05,    0.0000000000E+00,   0.0000000000000000     
    6.4549549550E-01,    0.0000000000E+00,    0.0000000000E+00,    1.7032254786E-05,    4.1956379013E-04,    1.0233637274E-03,    1.0233546191E-03,    6.8896494613E-03,    2.0550963518E-01,    3.6240041770E-02,    4.1956379013E-04,    1.7032254786E-05,    0.0000000000E+00,   0.0000000000000000     
    6.4864864865E-01,    0.0000000000E+00,    0.0000000000E+00,    1.5863707903E-05,    3.9502515319E-04,    9.6376978278E-04,    9.6376204801E-04,    6.4955304369E-03,    1.9958301863E-01,    3.4701602032E-02,    3.9502515319E-04,    1.5863707903E-05,    0.0000000000E+00,   0.0000000000000000     
    6.5180180180E-01,    0.0000000000E+00,    0.0000000000E+00,    1.4770167155E-05,    3.7159175564E-04,    9.0682663847E-04,    9.0681982849E-04,    6.1219238102E-03,    1.9377605927E-01,    3.3214269843E-02,    3.7159175564E-04,    1.4770167155E-05,    0.0000000000E+00,   0.0000000000000000     
    6.5495495495E-01,    0.0000000000E+00,    0.0000000000E+00,    1.3738443947E-05,    3.4917321574E-04,    8.5232759001E-04,    8.5232199072E-04,    5.7663498800E-03,    1.8808717395E-01,    3.1776296705E-02,    3.4917321574E-04,    1.3738443947E-05,    0.0000000000E+00,   0.0000000000000000     
    6.5810810811E-01,    0.0000000000E+00,    0.0000000000E+00,    1.2769197738E-05,    3.2775817767E-04,    8.0024346067E-04,    8.0023909725E-04,    5.4287278461E-03,    1.8251510953E-01,    3.0386822651E-02,    3.2775817767E-04,    1.2769197738E-05,    0.0000000000E+00,   0.0000000000000000     
    6.6126126126E-01,    0.0000000000E+00,    0.0000000000E+00,    1.1863016442E-05,    3.0733487730E-04,    7.5054415657E-04,    7.5054079865E-04,    5.1089645146E-03,    1.7705861118E-01,    2.9044983125E-02,    3.0733487730E-04,    1.1863016442E-05,    0.0000000000E+00,   0.0000000000000000     
    6.6441441441E-01,    0.0000000000E+00,    0.0000000000E+00,    1.1016575171E-05,    2.8786922155E-04,    7.0314942288E-04,    7.0314686578E-04,    4.8062888759E-03,    1.7171633079E-01,    2.7749662515E-02,    2.8786922155E-04,    1.1016575171E-05,    0.0000000000E+00,   0.0000000000000000     
    6.6756756757E-01,    0.0000000000E+00,    0.0000000000E+00,    1.0226549034E-05,    2.6932711733E-04,    6.5797900478E-04,    6.5797706950E-04,    4.5199299205E-03,    1.6648692029E-01,    2.6499745205E-02,    2.6932711733E-04,    1.0226549034E-05,    0.0000000000E+00,   0.0000000000000000     
    6.7072072072E-01,    0.0000000000E+00,    0.0000000000E+00,    9.4896131441E-06,    2.5167447156E-04,    6.1495264744E-04,    6.1495118069E-04,    4.2491166389E-03,    1.6136903158E-01,    2.5294115584E-02,    2.5167447156E-04,    9.4896131441E-06,    0.0000000000E+00,   0.0000000000000000     
    6.7387387387E-01,    0.0000000000E+00,    0.0000000000E+00,    8.8024426113E-06,    2.3487719117E-04,    5.7399009604E-04,    5.7398897021E-04,    3.9930780215E-03,    1.5636131659E-01,    2.4131658036E-02,    2.3487719117E-04,    8.8024426113E-06,    0.0000000000E+00,   0.0000000000000000     
    6.7702702703E-01,    0.0000000000E+00,    0.0000000000E+00,    8.1569077303E-06,    2.1887065979E-04,    5.3494196761E-04,    5.3494115166E-04,    3.7501413324E-03,    1.5146232296E-01,    2.3010822566E-02,    2.1887065979E-04,    8.1569077303E-06,    0.0000000000E+00,   0.0000000000000000     
    6.8018018018E-01,    0.0000000000E+00,    0.0000000000E+00,    7.5506065962E-06,    2.0362664772E-04,    4.9774128653E-04,    4.9774076151E-04,    3.5197087797E-03,    1.4667072264E-01,    2.1930577004E-02,    2.0362664772E-04,    7.5506065962E-06,    0.0000000000E+00,   0.0000000000000000     
    6.8333333333E-01,    0.0000000000E+00,    0.0000000000E+00,    6.9857297005E-06,    1.8914609912E-04,    4.6238714919E-04,    4.6238684047E-04,    3.3020444327E-03,    1.4198528721E-01,    2.0890304356E-02,    1.8914609912E-04,    6.9857297005E-06,    0.0000000000E+00,   0.0000000000000000     
    6.8648648649E-01,    0.0000000000E+00,    0.0000000000E+00,    6.4600334625E-06,    1.7540179004E-04,    4.2881485783E-04,    4.2881470052E-04,    3.0965802125E-03,    1.3740469205E-01,    1.9888986767E-02,    1.7540179004E-04,    6.4600334625E-06,    0.0000000000E+00,   0.0000000000000000     
    6.8963963964E-01,    0.0000000000E+00,    0.0000000000E+00,    5.9712743015E-06,    1.6236649658E-04,    3.9695971468E-04,    3.9695965362E-04,    2.9027480400E-03,    1.3292761252E-01,    1.8925606379E-02,    1.6236649658E-04,    5.9712743015E-06,    0.0000000000E+00,   0.0000000000000000     
    6.9279279279E-01,    0.0000000000E+00,    0.0000000000E+00,    5.5172086370E-06,    1.5001299480E-04,    3.6675702198E-04,    3.6675701177E-04,    2.7199798363E-03,    1.2855272401E-01,    1.7999145335E-02,    1.5001299480E-04,    5.5172086370E-06,    0.0000000000E+00,   0.0000000000000000     
    6.9594594595E-01,    0.0000000000E+00,    0.0000000000E+00,    5.0955928882E-06,    1.3831406079E-04,    3.3814208197E-04,    3.3814208693E-04,    2.5477075225E-03,    1.2427870188E-01,    1.7108585778E-02,    1.3831406079E-04,    5.0955928882E-06,    0.0000000000E+00,   0.0000000000000000     
    6.9909909910E-01,    0.0000000000E+00,    0.0000000000E+00,    4.7020856145E-06,    1.2722693901E-04,    3.1101450394E-04,    3.1101451821E-04,    2.3849309877E-03,    1.2010412073E-01,    1.6252612579E-02,    1.2722693901E-04,    4.7020856145E-06,    0.0000000000E+00,   0.0000000000000000     
    7.0225225225E-01,    0.0000000000E+00,    0.0000000000E+00,    4.3325210511E-06,    1.1671017455E-04,    2.8527688616E-04,    2.8527693198E-04,    2.2306862998E-03,    1.1602756356E-01,    1.5429935504E-02,    1.1671017455E-04,    4.3325210511E-06,    0.0000000000E+00,   0.0000000000000000     
    7.0540540541E-01,    0.0000000000E+00,    0.0000000000E+00,    3.9896505372E-06,    1.0677352363E-04,    2.6094951428E-04,    2.6094957588E-04,    2.0854340301E-03,    1.1204794574E-01,    1.4640244486E-02,    1.0677352363E-04,    3.9896505372E-06,    0.0000000000E+00,   0.0000000000000000     
    7.0855855856E-01,    0.0000000000E+00,    0.0000000000E+00,    3.6719696104E-06,    9.7395234424E-05,    2.3798026589E-04,    2.3798033017E-04,    1.9487583130E-03,    1.0816397815E-01,    1.3882626403E-02,    9.7395234424E-05,    3.6719696104E-06,    0.0000000000E+00,   0.0000000000000000     
    7.1171171171E-01,    0.0000000000E+00,    0.0000000000E+00,    3.3779738082E-06,    8.8553555111E-05,    2.1631701855E-04,    2.1631707509E-04,    1.8202432830E-03,    1.0437437169E-01,    1.3156168133E-02,    8.8553555111E-05,    3.3779738082E-06,    0.0000000000E+00,   0.0000000000000000     
    7.1486486486E-01,    0.0000000000E+00,    0.0000000000E+00,    3.1061586683E-06,    8.0226733866E-05,    1.9590764984E-04,    1.9590769088E-04,    1.6994730748E-03,    1.0067783724E-01,    1.2459956552E-02,    8.0226733866E-05,    3.1061586683E-06,    0.0000000000E+00,   0.0000000000000000     
    7.1801801802E-01,    0.0000000000E+00,    0.0000000000E+00,    2.8550197281E-06,    7.2393018867E-05,    1.7670003734E-04,    1.7670005780E-04,    1.5860318227E-03,    9.7073085684E-02,    1.1793078539E-02,    7.2393018867E-05,    2.8550197281E-06,    0.0000000000E+00,   0.0000000000000000     
    7.2117117117E-01,    0.0000000000E+00,    0.0000000000E+00,    2.6225576460E-06,    6.5025032559E-05,    1.5862759977E-04,    1.5862759976E-04,    1.4793927633E-03,    9.3558803309E-02,    1.1154519484E-02,    6.5025032559E-05,    2.6225576460E-06,    0.0000000000E+00,   0.0000000000000000     
    7.2432432432E-01,    0.0000000000E+00,    0.0000000000E+00,    2.4037991664E-06,    5.8061590300E-05,    1.4153686722E-04,    1.4153686721E-04,    1.3783627062E-03,    9.0133528575E-02,    1.0542654903E-02,    5.8061590300E-05,    2.4037991664E-06,    0.0000000000E+00,   0.0000000000000000     
    7.2747747748E-01,    0.0000000000E+00,    0.0000000000E+00,    2.2017799706E-06,    5.1532552071E-05,    1.2550836633E-04,    1.2550836630E-04,    1.2835431907E-03,    8.6796198050E-02,    9.9575027413E-03,    5.1532552071E-05,    2.2017799706E-06,    0.0000000000E+00,   0.0000000000000000     
